method,replicate,evaluation,params,score,approximation_ratio_unconditional,optimal_probability,feasible_probability,expected_feasible_size_unconditional,expected_size_given_feasible
random_search,1,125,"[3.68830744114603, 1.2317165190406847, 1.1639188943928873, 6.268371896276954, 3.670400921868584]",0.0017387865814100958,0.0014341071398578113,0.00029917623684548697,0.0022988538234091273,0.005736428559431245,2.4953428969765046
random_search,1,126,"[1.3523917665320853, 1.8815194871954901, 0.9468916844424483, 1.9551008240156433, 3.7827034836162707]",0.0009715307709504059,0.0007983476022301406,0.00018351446262230707,0.0012730455306468862,0.0031933904089205623,2.508465197861282
random_search,1,127,"[2.7098160403491063, 0.07810900271633234, 1.3067592553434648, 1.4347223332419885, 5.3093228102704275]",0.0005409780219683342,0.00043798742779189336,2.466889966050384e-05,0.0009682336926131486,0.0017519497111675734,1.809428575491179
random_search,1,128,"[1.8559668883503013, 1.3302488251889806, 0.2791872008357888, 0.5143788188861396, 1.1097120623378227]",0.0007135746019413388,0.0005901167774436886,7.272469782639262e-05,0.0010527665004105202,0.0023604671097747546,2.2421563650195027
random_search,1,129,"[1.412524193230328, 0.3546187632128423, 1.3908490163306408, 3.086967826252246, 2.0848703020080737]",0.0007934759747685201,0.0006688174715726113,6.49423780449964e-05,0.0010842290868465965,0.002675269886290445,2.467439694014554
random_search,1,130,"[1.341412544910611, 0.6878474188308158, 0.24418403263412655, 4.4436072061004666, 1.5483134445520497]",0.01035713254673508,0.008518594602246767,0.001770747649313367,0.01395851032159971,0.03407437840898707,2.441118545168793
random_search,1,131,"[3.5433198532436725, 0.13154665201114224, 2.3310246082679424, 2.4451647367009577, 2.098313054118729]",0.0028113617982350168,0.0023199905767640624,0.0003308909756122194,0.004086484775678993,0.00927996230705625,2.270891197805657
random_search,1,132,"[2.0329793965919656, 1.5486955375543434, 2.879181843443545, 1.5038372586286333, 4.991166739846356]",8.92840370155688e-05,7.133772342471924e-05,2.9415335200776816e-05,0.00010592479790655342,0.00028535089369887697,2.693900761091022
random_search,1,133,"[2.2544803927917316, 2.337531851717575, 1.669293355221329, 4.501830082611619, 0.1998938202156854]",0.0033843435933090245,0.002824229436602191,0.00041716716528048854,0.0045582236538671125,0.011296917746408765,2.4783596866346542
random_search,1,134,"[1.5201730187523421, 0.9464451297571315, 2.4354794493813188, 0.49245059876111785, 3.7185051583502453]",0.002673292931015434,0.0021119852394257056,7.723906903002376e-05,0.005419979243322218,0.008447940957702823,1.5586666624436354
random_search,1,135,"[2.5732831619767706, 1.1491926029768196, 3.03809838134993, 6.258597416844694, 0.31506832463720746]",0.0021473498791772794,0.001782519585615595,0.00046107263454563954,0.0024956213492527426,0.00713007834246238,2.857035320922111
random_search,1,136,"[2.4413042000386125, 1.7699819355016109, 0.2617009491443746, 0.9484445901951589, 2.457236339217954]",0.0006737976836014049,0.000556578931228796,9.384521214828374e-05,0.000937574493355381,0.002226315724915184,2.374548092650932
random_search,1,137,"[3.3422999736616497, 0.40654328614322666, 1.3433131841779804, 5.806482065942141, 2.956464712789972]",0.0002269317527701876,0.00018585742962089457,2.1626584570533523e-05,0.00035667677006659626,0.0007434297184835783,2.084323345040862
random_search,1,138,"[2.1493723489951297, 2.185836075527988, 2.5219342874490565, 2.20459537952563, 4.217314531866992]",0.0016670208615090823,0.001391418001201458,0.00023617749621488934,0.0021655848625390206,0.005565672004805832,2.5700549080678416
random_search,1,139,"[1.2372350942845562, 0.9752906497629596, 1.9540990022852005, 2.7744503962898635, 6.214364185505669]",0.0013080669643292288,0.0010854008304297725,0.00019883605109792662,0.0017295712112497465,0.00434160332171909,2.5102194656570123
random_search,1,140,"[1.7290134332727125, 3.1383234125728268, 0.3722631904617364, 4.736885788078123, 1.10351794095592]",0.00328742173116201,0.0027147898023001343,0.0003066140059349691,0.00495978427378133,0.010859159209200537,2.189441840566492
random_search,1,141,"[1.8529548285691595, 3.1036687032340295, 2.301996169287051, 3.293371200421981, 0.5747372083403354]",0.032022952334615225,0.026243768292008047,0.002133788091607496,0.052457370197053044,0.10497507316803219,2.0011501295947447
random_search,1,142,"[1.4279217659785768, 2.1964288033093466, 0.556817978802394, 0.6413050920041191, 5.58147708607653]",0.004113641234944786,0.0033382581964513996,0.0011396543562906879,0.004904694494207146,0.013353032785805598,2.72250041293635
random_search,1,143,"[2.9210102903318487, 2.1706788988810937, 2.507996482777678, 6.074275451350509, 5.2179397826694425]",0.0013360546554047983,0.0010850046802493303,0.00017613472313705652,0.002070162943712037,0.004340018720997321,2.096462374703305
random_search,1,144,"[3.8834149713940125, 1.5281698205403607, 0.7529731256903835, 2.2341808766419113, 2.7966661422119268]",0.00012132038415548307,0.00010115170832878366,2.342691800446915e-05,0.00014311946325582122,0.0004046068333151346,2.827056670775194
random_search,1,145,"[3.5893253631169024, 2.5741436259374133, 2.2500789434701556, 3.1888174740179185, 1.597539998993038]",0.004367942771649717,0.003528265940037296,0.000484814452797992,0.00718473218412923,0.014113063760149184,1.9643131293500884
random_search,1,146,"[3.609298451665813, 1.2361735369860256, 2.906115007549909, 2.3092780167919313, 4.4825628604828704]",0.0009233551357660448,0.0007753103605026348,9.501668889505603e-05,0.001242906030396461,0.003101241442010539,2.4951535885792655
random_search,1,147,"[2.4425333728237746, 1.9730523813538139, 0.04263692506086207, 1.189164308043608, 0.36943879750924613]",0.0019482933501511134,0.0016401415555015396,0.00030223293713854156,0.0023259356036493843,0.0065605662220061586,2.820613868979285
random_search,1,148,"[2.2398899376903265, 1.6785308736374323, 0.9865604697972018, 1.4847500836899288, 4.115512516093638]",0.00041597154682620097,0.0003442254961328133,8.8519809556808e-05,0.0004961609830418566,0.0013769019845312532,2.775111368269553
random_search,1,149,"[2.8590457686616446, 1.8241312230527846, 1.1909520099769293, 5.244943520528845, 3.7073302538828248]",0.0008280184416687661,0.0006836016458220776,6.893370919947963e-05,0.001271833685468186,0.0027344065832883104,2.149971819846652
random_search,1,150,"[1.4584438613333834, 2.60702726067602, 2.0975913811577547, 4.50482228896255, 2.5055639918465915]",0.010168122876546039,0.008308769511751397,0.002306856077825811,0.012826393453381898,0.03323507804700559,2.5911475558425656
random_search,1,151,"[3.917389843365137, 0.1678246365671016, 2.786517101948225, 1.3117332133776667, 1.4874230038299872]",0.005396977648938314,0.004361264309581007,0.0006856423498883087,0.0086430275188523,0.017445057238324027,2.018396586181475
random_search,1,152,"[3.6142492531577206, 0.58099747938103, 2.6195530033443513, 6.128936017919647, 2.4556424866279967]",0.004152914303022366,0.003380041256347291,0.0008800399811122487,0.005528630513970121,0.013520165025389164,2.445481750177641
random_search,1,153,"[3.863638378697849, 1.5237413583081487, 2.7931776868159, 4.238937085901187, 6.076890264084348]",0.0005800467151624672,0.0004829775738152362,7.038364587691118e-05,0.0007947322987800317,0.0019319102952609448,2.430894400827246
random_search,1,154,"[1.5455821819887383, 0.3859556578332197, 1.3428284760098643, 2.1756976645912904, 1.2267030307896842]",0.0024105679879991176,0.0019789918047420237,0.0006252510950837124,0.0027526340948616592,0.007915967218968095,2.875778961593489
random_search,1,155,"[3.4886120247158097, 2.330868556422093, 1.8197386205276411, 3.1121929609249075, 4.429569741079115]",0.0030375094704343714,0.002545702403777806,0.00041020323979939496,0.003892562567067168,0.010182809615111223,2.6159655598762566
random_search,1,156,"[3.5795946400917664, 0.3357092748879873, 0.307844176179667, 5.328383594013027, 2.8497442649978733]",2.9240323852467114e-06,2.382368477389472e-06,6.414612065946559e-07,3.8129860620857534e-06,9.529473909557887e-06,2.4992155109911782
random_search,1,157,"[3.561531627224391, 0.10477497251716436, 1.7765456533790855, 3.2732339096334866, 2.3494917454929487]",0.0007954962815851588,0.0006660014354644618,5.8374354490753436e-05,0.0011490125749800857,0.0026640057418578474,2.318517481763869
random_search,1,158,"[2.4386101453098403, 1.1504111884489747, 0.5272776990277916, 0.44799984771471085, 0.48241365566729993]",0.013143900045136136,0.010634684291989736,0.0017703154984341116,0.020666368785378714,0.042538737167958945,2.0583556603351987
random_search,1,159,"[2.665544873151382, 3.0970227697713866, 0.9923269096275495, 4.75756614944437, 0.10310433536124157]",0.15119290345224984,0.1269407703792949,0.021050075365297627,0.18989614231630533,0.5077630815171796,2.673898876109927
random_search,1,160,"[2.3744954877818736, 0.3335926356336968, 0.11231910152838333, 2.8420934103866444, 0.8398635120258006]",0.03700528843770251,0.02842240789349451,0.0016039949465892329,0.08181881807560692,0.11368963157397804,1.3895291358146975
random_search,1,161,"[1.390052327167284, 1.0528531675945323, 0.9870505172572895, 2.8682600377368823, 1.2886257568857762]",0.001015891266532007,0.0008305372125245022,0.00011030843256258692,0.0015777694586685807,0.003322148850098009,2.1055984014936144
random_search,1,162,"[1.7397171148266652, 2.8381012576188804, 2.072294683320212, 1.7718167636858544, 0.35110320534870965]",0.0015394981118145236,0.0012794582650110214,0.0002820958577676453,0.0018951588236159073,0.005117833060044086,2.7004771295523455
random_search,1,163,"[1.967888340347046, 2.491639399340749, 3.024964262744804, 4.462608008537945, 1.6404361065204907]",0.002399299101439189,0.0019397472454705557,0.0002003041894158042,0.004094758086146825,0.007758988981882223,1.8948589437144125
random_search,1,164,"[2.702695933067785, 1.664759369814196, 3.126120524493897, 3.5219584222400786, 1.0022034976181702]",0.0007440349616278902,0.0006134673737801602,0.00010541147874722793,0.0010421471816092311,0.0024538694951206407,2.354628538486761
random_search,1,165,"[1.8297806058139763, 0.5879771746758217, 0.8359790507997514, 3.252890704170304, 0.6036401109764212]",0.001324211007992912,0.00108739659196969,7.402315615389836e-05,0.002183086269847472,0.00434958636787876,1.9924024203508264
random_search,1,166,"[3.3426926146206384, 0.5191145695945171, 3.1331401582313685, 2.6241418512333508, 2.3495459517490223]",0.0021214582119736657,0.001689609161337069,0.0001937972964637606,0.0038339972652065646,0.006758436645348276,1.7627651189741136
random_search,1,167,"[1.3748717123508942, 2.1521192953755603, 1.7399893188655562, 4.035747858667902, 5.4013147126538845]",0.07986773426607777,0.06605240142497192,0.016952943241138965,0.09577097030821108,0.26420960569988766,2.7587650500940493
random_search,1,168,"[2.450262583462921, 2.71749094591026, 2.790314873941041, 0.594667781256053, 5.96848142737494]",0.0040777794089883815,0.0033102487294401923,0.0002399007573945912,0.00707555490199541,0.01324099491776077,1.8713719420121544
random_search,1,169,"[3.37838168499718, 1.806683263137409, 1.2095498687088655, 1.5173011804127188, 1.5489406952140399]",0.002623539665404768,0.0021667856919367493,0.00015222815329685117,0.004186969351438058,0.008667142767746997,2.0700277552235193
random_search,1,170,"[3.519507432407873, 1.2290246737162944, 1.5626563966026537, 4.053910505835229, 0.7837791112053631]",0.005022078882841095,0.004108290066842321,0.0004834325576963128,0.007929306765746958,0.016433160267369285,2.0724586338817534
random_search,1,171,"[2.89531047487839, 0.06194055881650179, 2.8333619215448316, 4.445881529341304, 5.431569081586708]",0.001108406240606515,0.0008933885313203544,6.999226171846048e-05,0.0019751964385654533,0.0035735541252814177,1.8092145446945118
random_search,1,172,"[3.2936160870409523, 1.2916544723589767, 1.8048444051418862, 2.9352200428570625, 4.792829729670171]",0.0011610975681349376,0.0009479159128618797,0.000103969725901326,0.0018718922379772633,0.003791663651447519,2.02557795503481
random_search,1,173,"[3.275443969972633, 2.3760332533126576, 2.3325622942692124, 2.524345672738012, 5.967757261532233]",0.0021295090539375826,0.0017284322222856183,0.0003529847844340526,0.0031283063554345134,0.006913728889142473,2.210054931842561
random_search,1,174,"[1.2232649384326117, 2.9103280566112275, 2.8445755409438824, 3.7289283435608036, 0.7753948568132856]",0.0038592276882803084,0.002958574456294022,2.4533772212476865e-05,0.008945197889331671,0.011834297825176088,1.3229777553932094
random_search,1,175,"[2.325849281422453, 1.3520713869118732, 0.7312646783610308, 0.03827196411464125, 0.722409932540379]",0.0015867388511129306,0.0012854580374754608,0.00044786484751249575,0.0018931460175934584,0.005141832149901843,2.7160251254354226
random_search,1,176,"[1.4532940049310916, 1.1326250961977864, 1.164210477466821, 4.936785666648728, 4.586589182302865]",0.05909953177324417,0.0466396121609279,0.0035270673178923644,0.11578152782843174,0.1865584486437116,1.6112971744522067
random_search,1,177,"[3.210457246175876, 1.8826503103765242, 2.7185040557639892, 0.8836274335620202, 4.974608779255663]",0.0012480010074038077,0.001012040001638961,0.00039132086785921604,0.0013813078880004263,0.004048160006555844,2.930671750825906
