source,graph_index,graph6,n,m,leaf,neighbour,neighbour_degree,sibling_leaf_count,reduced_graph6,reduced_n,reduced_m,alpha,reduced_alpha_plus_offset,optimum_count,lifted_optimum_count,lifted_optimum_coverage,endpoint_projector_obstruction,initial_projector_distance,original_minimum_gap,original_minimum_gap_s,reduced_minimum_gap,reduced_minimum_gap_s,native_gap_distortion,scale_controls
atlas,360,F?\~_,7,11,0,6,4,1,DF{,5,7,4,4,1,1,1.0,False,1.0,0.6668261654540204,0.5,0.7759408729688366,0.5,1.1636329123955769,"[{""gap_distortion"": 1.1636329123955769, ""minimum_gap"": 0.7759408729688366, ""minimum_gap_s"": 0.5, ""omega_scale"": 1.0}, {""gap_distortion"": 1.3768290295945598, ""minimum_gap"": 0.9181056222903203, ""minimum_gap_s"": 0.5, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.6290860773538078, ""minimum_gap"": 1.0863172221563713, ""minimum_gap_s"": 0.5, ""omega_scale"": 1.4}]"
atlas,361,F~|A?,7,12,5,1,6,2,D~?,5,6,3,3,4,4,1.0,False,1.0,0.01980390286698075,0.98,0.01980390271855459,0.98,1.0000000074947935,"[{""gap_distortion"": 1.0000000074947935, ""minimum_gap"": 0.01980390271855459, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.3946042090146176, ""minimum_gap"": 0.027618606293208003, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.9420615783718578, ""minimum_gap"": 0.038460398859771594, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,361,F~|A?,7,12,6,1,6,2,D~?,5,6,3,3,4,4,1.0,False,1.0,0.01980390286698075,0.98,0.01980390271855459,0.98,1.0000000074947935,"[{""gap_distortion"": 1.0000000074947935, ""minimum_gap"": 0.01980390271855459, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.3946042090146176, ""minimum_gap"": 0.027618606293208003, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.9420615783718578, ""minimum_gap"": 0.038460398859771594, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,362,F~{OO,7,12,5,3,5,1,D~C,5,7,3,3,3,3,1.0,False,1.0,0.014889336962434996,0.98,0.014889246735288353,0.98,1.0000060598865912,"[{""gap_distortion"": 1.0000060598865912, ""minimum_gap"": 0.014889246735288353, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.3959155024579644, ""minimum_gap"": 0.02078425628718339, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.9464085588772548, ""minimum_gap"": 0.028980732899690942, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,362,F~{OO,7,12,6,4,5,1,D~C,5,7,3,3,3,3,1.0,False,1.0,0.014889336962434996,0.98,0.014889246735288353,0.98,1.0000060598865912,"[{""gap_distortion"": 1.0000060598865912, ""minimum_gap"": 0.014889246735288353, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.3959155024579644, ""minimum_gap"": 0.02078425628718339, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.9464085588772548, ""minimum_gap"": 0.028980732899690942, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,363,F~Xq?,7,12,6,1,6,1,DyW,5,6,4,4,1,1,1.0,False,1.0,0.6951973712728476,0.54,0.6999671351879921,0.54,1.0068610212182068,"[{""gap_distortion"": 1.0068610212182068, ""minimum_gap"": 0.6999671351879921, ""minimum_gap_s"": 0.54, ""omega_scale"": 1.0}, {""gap_distortion"": 1.1918634485912243, ""minimum_gap"": 0.8285803363768098, ""minimum_gap_s"": 0.54, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.4103697676169333, ""minimum_gap"": 0.980485354969989, ""minimum_gap_s"": 0.56, ""omega_scale"": 1.4}]"
atlas,364,F~Xo_,7,12,6,3,5,1,DzW,5,7,4,4,1,1,1.0,False,1.0,0.7540257344024763,0.5,0.7759408729688366,0.5,1.0290641785372576,"[{""gap_distortion"": 1.0290641785372576, ""minimum_gap"": 0.7759408729688366, ""minimum_gap_s"": 0.5, ""omega_scale"": 1.0}, {""gap_distortion"": 1.2176051564312562, ""minimum_gap"": 0.9181056222903201, ""minimum_gap_s"": 0.5, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.4406898499521612, ""minimum_gap"": 1.0863172221563717, ""minimum_gap_s"": 0.5, ""omega_scale"": 1.4}]"
atlas,365,Fn}GO,7,12,6,4,6,1,Dn_,5,6,3,3,4,4,1.0,False,1.0,0.009236515158043801,0.98,0.009236515021292746,0.98,1.0000000148054817,"[{""gap_distortion"": 1.0000000148054817, ""minimum_gap"": 0.009236515021292746, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.3965433538906333, ""minimum_gap"": 0.012899193857076163, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.9484922720843831, ""minimum_gap"": 0.01799727840643861, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,366,Fn}I?,7,12,6,1,5,1,D^c,5,7,3,3,3,3,1.0,False,1.0,0.007048513537459833,0.98,0.007048484490312035,0.98,1.0000041210486932,"[{""gap_distortion"": 1.0000041210486932, ""minimum_gap"": 0.007048484490312035, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.39822945329347, ""minimum_gap"": 0.009855439230014085, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.9541004060102183, ""minimum_gap"": 0.013773503165318779, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,367,F~Xs?,7,12,6,0,4,1,D}w,5,8,3,3,3,2,0.6666666666666666,True,1.0,0.007048454355341072,0.98,0.009950615471442603,0.98,1.4117443300036945,"[{""gap_distortion"": 1.4117443300036945, ""minimum_gap"": 0.009950615471442603, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.972585468041122, ""minimum_gap"": 0.013903678633496952, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 2.7541481489736803, ""minimum_gap"": 0.01941248751588809, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,368,Fn}K?,7,12,6,0,5,1,D~C,5,7,3,3,3,3,1.0,False,1.0,0.014889236536063777,0.98,0.014889246735288353,0.98,1.0000006850065517,"[{""gap_distortion"": 1.0000006850065517, ""minimum_gap"": 0.014889246735288353, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.3959249177646593, ""minimum_gap"": 0.02078425628718339, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.9464216872030762, ""minimum_gap"": 0.028980732899690942, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,369,Fn}H?,7,12,6,2,4,1,D~c,5,8,3,3,2,2,1.0,False,1.0,0.009950676216478271,0.98,0.009950615471440827,0.98,1.000006104651277,"[{""gap_distortion"": 1.000006104651277, ""minimum_gap"": 0.009950615471440827, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.3972596767315701, ""minimum_gap"": 0.013903678633496952, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.9508711863967363, ""minimum_gap"": 0.019412487515890753, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,370,F~wY?,7,12,6,1,5,1,D}K,5,7,3,3,3,3,1.0,False,1.0,0.004963510146631656,0.98,0.004963449441904189,0.98,1.0000122303507224,"[{""gap_distortion"": 1.0000122303507224, ""minimum_gap"": 0.004963449441904189, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.3960049202562461, ""minimum_gap"": 0.006929084586439593, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.9467984686496338, ""minimum_gap"": 0.009662953952589426, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,371,F~wWO,7,12,6,4,5,1,D~C,5,7,3,3,3,3,1.0,False,1.0,0.014889246849070226,0.98,0.014889246735288353,0.98,1.0000000076418825,"[{""gap_distortion"": 1.0000000076418825, ""minimum_gap"": 0.014889246735288353, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.3959239508801133, ""minimum_gap"": 0.02078425628718339, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.946420339018066, ""minimum_gap"": 0.028980732899690942, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,372,F~{AG,7,12,5,6,2,1,D~{,5,10,2,2,9,5,0.5555555555555556,True,1.0,0.010015728693430148,0.98,0.024695076595958376,0.98,2.465629546470962,"[{""gap_distortion"": 2.465629546470962, ""minimum_gap"": 0.024695076595958376, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 3.4354008911432263, ""minimum_gap"": 0.03440804327885871, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 4.777980041109606, ""minimum_gap"": 0.04785495179437804, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,373,FyVy?,7,12,6,1,6,1,D`{,5,6,3,3,4,4,1.0,False,1.0,0.009950614278257497,0.98,0.0099506141282113,0.98,1.000000015079089,"[{""gap_distortion"": 1.000000015079089, ""minimum_gap"": 0.0099506141282113, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.3972678647974488, ""minimum_gap"": 0.01390367356600386, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.9508814219433148, ""minimum_gap"": 0.019412468532376437, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,374,FlNwG,7,12,6,5,6,1,DlK,5,6,3,3,4,4,1.0,False,1.0,0.005016257285062942,0.98,0.00501625714220566,0.98,1.0000000284788593,"[{""gap_distortion"": 1.0000000284788593, ""minimum_gap"": 0.00501625714220566, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.4017367652358375, ""minimum_gap"": 0.007031472260354832, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.9657345363544467, ""minimum_gap"": 0.009860630188487818, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,375,F}RBg,7,12,4,1,6,1,Ds[,5,6,4,4,1,1,1.0,False,1.0,0.5913272933402751,0.52,0.5957518879526611,0.52,1.0074824799433701,"[{""gap_distortion"": 1.0074824799433701, ""minimum_gap"": 0.5957518879526611, ""minimum_gap_s"": 0.52, ""omega_scale"": 1.0}, {""gap_distortion"": 1.1914849082473196, ""minimum_gap"": 0.7045575458496736, ""minimum_gap_s"": 0.52, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.4101484999827405, ""minimum_gap"": 0.8338592957026429, ""minimum_gap_s"": 0.52, ""omega_scale"": 1.4}]"
atlas,376,FlNw_,7,12,6,3,5,1,Dh{,5,7,3,3,3,3,1.0,False,1.0,0.0070484770978982425,0.98,0.007048484490313811,0.98,1.0000010487961393,"[{""gap_distortion"": 1.0000010487961393, ""minimum_gap"": 0.007048484490313811, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.3982366819279708, ""minimum_gap"": 0.009855439230010532, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.954110508413932, ""minimum_gap"": 0.01377350316531789, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,377,F~XoO,7,12,6,4,3,1,D~[,5,9,3,3,2,1,0.5,True,1.0,0.00995049383554214,0.98,0.5791163752953026,0.5800000000000001,58.199762229564776,"[{""gap_distortion"": 58.199762229564776, ""minimum_gap"": 0.5791163752953026, ""minimum_gap_s"": 0.5800000000000001, ""omega_scale"": 1.0}, {""gap_distortion"": 68.79499405994981, ""minimum_gap"": 0.6845441643096888, ""minimum_gap_s"": 0.6, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 81.40124170524082, ""minimum_gap"": 0.8099825537934746, ""minimum_gap_s"": 0.62, ""omega_scale"": 1.4}]"
atlas,378,FyVx?,7,12,6,2,4,1,Dj{,5,8,3,3,2,2,1.0,False,1.0,0.009950615472932078,0.98,0.009950615471438162,0.98,1.000000000150133,"[{""gap_distortion"": 1.000000000150133, ""minimum_gap"": 0.009950615471438162, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.3972682063050594, ""minimum_gap"": 0.013903678633495176, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.9508830954923781, ""minimum_gap"": 0.01941248751588809, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,379,F}bBg,7,12,4,0,5,1,Ds{,5,7,4,4,1,1,1.0,False,1.0,0.7123562462018025,0.5,0.7759408729688366,0.5,1.0892595904170979,"[{""gap_distortion"": 1.0892595904170979, ""minimum_gap"": 0.7759408729688366, ""minimum_gap_s"": 0.5, ""omega_scale"": 1.0}, {""gap_distortion"": 1.288829328282792, ""minimum_gap"": 0.9181056222903203, ""minimum_gap_s"": 0.5, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.5249634265839371, ""minimum_gap"": 1.0863172221563715, ""minimum_gap_s"": 0.5, ""omega_scale"": 1.4}]"
atlas,380,FR~g_,7,12,6,3,4,1,DV{,5,8,3,3,2,2,1.0,False,1.0,0.009950615473256263,0.98,0.009950615471440827,0.98,1.0000000001824447,"[{""gap_distortion"": 1.0000000001824447, ""minimum_gap"": 0.009950615471440827, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.3972682062595372, ""minimum_gap"": 0.013903678633495176, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.9508830954289982, ""minimum_gap"": 0.019412487515889865, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,381,FR~k?,7,12,6,0,4,1,D^s,5,8,3,3,2,2,1.0,False,1.0,4.944435107834266e-05,0.98,4.9443744915222965e-05,0.98,1.0000122596522723,"[{""gap_distortion"": 1.0000122596522723, ""minimum_gap"": 4.9443744915222965e-05, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.9512919709969392, ""minimum_gap"": 9.648036527032389e-05, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 3.8009529677321745, ""minimum_gap"": 0.0001879356529688181, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,382,Fn}GG,7,12,6,5,3,1,Dn{,5,9,3,3,1,1,1.0,False,1.0,0.4977005520121107,0.6,0.5791163752953024,0.5800000000000001,1.1635839521456077,"[{""gap_distortion"": 1.1635839521456077, ""minimum_gap"": 0.5791163752953024, ""minimum_gap_s"": 0.5800000000000001, ""omega_scale"": 1.0}, {""gap_distortion"": 1.3754137132100905, ""minimum_gap"": 0.684544164309689, ""minimum_gap_s"": 0.6, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.6274495789061634, ""minimum_gap"": 0.8099825537934746, ""minimum_gap_s"": 0.62, ""omega_scale"": 1.4}]"
atlas,383,Fl^gG,7,12,6,5,5,1,Dl[,5,7,3,3,3,3,1.0,False,1.0,0.004963418854259771,0.98,0.0049634494419033,0.98,1.0000061626158152,"[{""gap_distortion"": 1.0000061626158152, ""minimum_gap"": 0.0049634494419033, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.396030597033499, ""minimum_gap"": 0.006929084586439593, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.9468342761961615, ""minimum_gap"": 0.009662953952591202, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,384,Fp~oO,7,12,6,4,5,1,Dp{,5,7,3,3,3,3,1.0,False,1.0,0.007048484601593685,0.98,0.007048484490310258,0.98,1.0000000157882771,"[{""gap_distortion"": 1.0000000157882771, ""minimum_gap"": 0.007048484490310258, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.398235193389255, ""minimum_gap"": 0.009855439230010532, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.9541084281015038, ""minimum_gap"": 0.01377350316531789, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,385,Fp~s?,7,12,6,0,5,1,DNw,5,7,3,3,3,3,1.0,False,1.0,0.004963464761252645,0.98,0.004963449441904189,0.98,1.0000030864318525,"[{""gap_distortion"": 1.0000030864318525, ""minimum_gap"": 0.004963449441904189, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.3960176851727597, ""minimum_gap"": 0.0069290845864404815, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.946816269962123, ""minimum_gap"": 0.009662953952590314, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,386,F}BJg,7,12,4,5,4,1,D}[,5,8,3,3,3,2,0.6666666666666666,True,1.0,0.004962948565454539,0.98,4.9443744915222965e-05,0.98,100.3756607426094,"[{""gap_distortion"": 100.3756607426094, ""minimum_gap"": 4.9443744915222965e-05, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 51.43998523999243, ""minimum_gap"": 9.648036527032389e-05, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 26.407701184680487, ""minimum_gap"": 0.00018793565296526538, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,387,Fp~o_,7,12,6,3,4,1,Dvw,5,8,3,3,2,2,1.0,False,1.0,4.9444058950243175e-05,0.98,4.9443744915222965e-05,0.98,1.0000063513599293,"[{""gap_distortion"": 1.0000063513599293, ""minimum_gap"": 4.9443744915222965e-05, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.9513034997989802, ""minimum_gap"": 9.64803652738766e-05, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 3.8009754246590037, ""minimum_gap"": 0.00018793565296526538, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,388,Fl^k?,7,12,6,0,4,1,Dns,5,8,3,3,2,2,1.0,False,1.0,0.009950615548983244,0.98,0.009950615471441715,0.98,1.0000000077926365,"[{""gap_distortion"": 1.0000000077926365, ""minimum_gap"": 0.009950615471441715, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.3972681956261122, ""minimum_gap"": 0.013903678633496952, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.9508830805820512, ""minimum_gap"": 0.01941248751588809, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,389,F~wWG,7,12,6,5,3,1,D~w,5,9,3,3,1,1,1.0,False,1.0,0.4467462650754448,0.6,0.5791163752953027,0.5800000000000001,1.2962981910940066,"[{""gap_distortion"": 1.2962981910940066, ""minimum_gap"": 0.5791163752953027, ""minimum_gap_s"": 0.5800000000000001, ""omega_scale"": 1.0}, {""gap_distortion"": 1.5322884998133914, ""minimum_gap"": 0.684544164309689, ""minimum_gap_s"": 0.6, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.8130706781772161, ""minimum_gap"": 0.8099825537934751, ""minimum_gap_s"": 0.62, ""omega_scale"": 1.4}]"
atlas,390,F@\|w,7,13,0,6,5,1,DN{,5,8,3,3,2,2,1.0,False,1.0,0.009950676214979914,0.98,0.009950615471442603,0.98,1.000006104500519,"[{""gap_distortion"": 1.000006104500519, ""minimum_gap"": 0.009950615471442603, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.3972596769419672, ""minimum_gap"": 0.013903678633496952, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.950871186690406, ""minimum_gap"": 0.019412487515889865, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,391,F~{WO,7,13,6,4,6,1,D~C,5,7,3,3,3,3,1.0,False,1.0,0.014889246847833881,0.98,0.014889246735288353,0.98,1.0000000075588464,"[{""gap_distortion"": 1.0000000075588464, ""minimum_gap"": 0.014889246735288353, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.3959239509960255, ""minimum_gap"": 0.02078425628718339, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.9464203391796893, ""minimum_gap"": 0.028980732899690942, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,392,F}~I?,7,13,6,1,6,1,Dvc,5,7,4,4,1,1,1.0,False,1.0,0.7531400729295357,0.5,0.7759408729688366,0.5,1.0302743153084541,"[{""gap_distortion"": 1.0302743153084541, ""minimum_gap"": 0.7759408729688366, ""minimum_gap_s"": 0.5, ""omega_scale"": 1.0}, {""gap_distortion"": 1.219037009568629, ""minimum_gap"": 0.9181056222903203, ""minimum_gap_s"": 0.5, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.4423840414318363, ""minimum_gap"": 1.0863172221563715, ""minimum_gap_s"": 0.5, ""omega_scale"": 1.4}]"
atlas,393,Ftilg,7,13,1,0,6,1,Dts,5,7,3,3,3,3,1.0,False,1.0,0.0070484846003751045,0.98,0.0070484844903155874,0.98,1.0000000156146356,"[{""gap_distortion"": 1.0000000156146356, ""minimum_gap"": 0.0070484844903155874, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.3982351936311155, ""minimum_gap"": 0.00985543923001142, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.9541084284392147, ""minimum_gap"": 0.013773503165317003, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,394,F@\}w,7,13,0,6,5,1,DN{,5,8,3,3,2,2,1.0,False,1.0,0.009950615472137159,0.98,0.009950615471442603,0.98,1.0000000000698002,"[{""gap_distortion"": 1.0000000000698002, ""minimum_gap"": 0.009950615471442603, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.3972682064168607, ""minimum_gap"": 0.013903678633496952, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.950883095648406, ""minimum_gap"": 0.019412487515889865, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,395,FC\zw,7,13,0,3,4,1,D^{,5,9,3,3,2,1,0.5,True,1.0,0.009950493834924856,0.98,0.5791163752953027,0.5800000000000001,58.199762233175235,"[{""gap_distortion"": 58.199762233175235, ""minimum_gap"": 0.5791163752953027, ""minimum_gap_s"": 0.5800000000000001, ""omega_scale"": 1.0}, {""gap_distortion"": 68.79499406421758, ""minimum_gap"": 0.684544164309689, ""minimum_gap_s"": 0.6, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 81.40124171029062, ""minimum_gap"": 0.8099825537934748, ""minimum_gap_s"": 0.62, ""omega_scale"": 1.4}]"
atlas,396,Fse|o,7,13,1,0,6,1,DNw,5,7,3,3,3,3,1.0,False,1.0,0.00496344948092009,0.98,0.004963449441904189,0.98,1.0000000078606426,"[{""gap_distortion"": 1.0000000078606426, ""minimum_gap"": 0.004963449441904189, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.3960219829125802, ""minimum_gap"": 0.0069290845864404815, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.9468222633745962, ""minimum_gap"": 0.009662953952590314, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,397,F@\~g,7,13,0,6,5,1,DN{,5,8,3,3,2,2,1.0,False,1.0,0.009950615548138586,0.98,0.009950615471442603,0.98,1.0000000077076623,"[{""gap_distortion"": 1.0000000077076623, ""minimum_gap"": 0.009950615471442603, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.3972681957447193, ""minimum_gap"": 0.013903678633496952, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.9508830807478303, ""minimum_gap"": 0.019412487515889865, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,398,FBX|w,7,13,0,6,5,1,D]{,5,8,3,3,2,2,1.0,False,1.0,4.9444057814262976e-05,0.98,4.9443744921440214e-05,0.98,1.000006328258979,"[{""gap_distortion"": 1.000006328258979, ""minimum_gap"": 4.9443744921440214e-05, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 1.9513035445225155, ""minimum_gap"": 9.648036526854753e-05, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 3.8009755120225694, ""minimum_gap"": 0.00018793565296704173, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,399,Fp~y?,7,13,6,1,4,1,Dn{,5,9,3,3,1,1,1.0,False,1.0,0.5510450285533028,0.6,0.5791163752953024,0.5800000000000001,1.0509420197759467,"[{""gap_distortion"": 1.0509420197759467, ""minimum_gap"": 0.5791163752953024, ""minimum_gap_s"": 0.5800000000000001, ""omega_scale"": 1.0}, {""gap_distortion"": 1.2422653845673388, ""minimum_gap"": 0.684544164309689, ""minimum_gap_s"": 0.6, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.4699026609857613, ""minimum_gap"": 0.8099825537934746, ""minimum_gap_s"": 0.62, ""omega_scale"": 1.4}]"
atlas,400,F~{WG,7,13,6,5,3,1,D~{,5,10,2,2,8,5,0.625,True,1.0,0.011928083109777887,0.98,0.024695076595958376,0.98,2.0703306951068203,"[{""gap_distortion"": 2.0703306951068203, ""minimum_gap"": 0.024695076595958376, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.0}, {""gap_distortion"": 2.8846247097870386, ""minimum_gap"": 0.03440804327885871, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 4.011956603081478, ""minimum_gap"": 0.04785495179437804, ""minimum_gap_s"": 0.98, ""omega_scale"": 1.4}]"
atlas,401,FB^bw,7,13,0,5,4,1,D^{,5,9,3,3,1,1,1.0,False,1.0,0.4974799148486799,0.5800000000000001,0.5791163752953027,0.5800000000000001,1.164100012904952,"[{""gap_distortion"": 1.164100012904952, ""minimum_gap"": 0.5791163752953027, ""minimum_gap_s"": 0.5800000000000001, ""omega_scale"": 1.0}, {""gap_distortion"": 1.3760237225213585, ""minimum_gap"": 0.684544164309689, ""minimum_gap_s"": 0.6, ""omega_scale"": 1.1832159566199232}, {""gap_distortion"": 1.628171368566407, ""minimum_gap"": 0.8099825537934748, ""minimum_gap_s"": 0.62, ""omega_scale"": 1.4}]"
