source,graph6,n,leaf,coverage,original_gap_s_le_0p9,original_argmin_s,reduced_gap_s_le_0p9,reduced_argmin_s,cutoff_gap_distortion,preregistered_gap_distortion
unit_disk,H@RB`Dr,9,4,0.6666666666666666,0.1648634265258444,0.9,0.2247448713915885,0.9,1.3632184901625646,1.4117356489495798
unit_disk,HzxFFSC,9,8,0.5,0.2247450801676596,0.9,0.6150371759872928,0.56,2.7365990638303437,61.80971377985787
unit_disk,H`?G[~L,9,2,0.5333333333333333,0.20481749182699094,0.9,0.23108045346936912,0.9,1.1282261656858998,1.156010820875083
unit_disk,HCPH_pK,9,0,1.0,0.22474347923265725,0.9,0.22474487139159294,0.9,1.0000061944352754,1.0000000000249034
unit_disk,HCPH_pK,9,2,0.5,0.22474347923265725,0.9,0.32356207478810717,0.9,1.4396950509658688,1.496332441792052
unit_disk,HLnzLy?,9,8,1.0,0.22706268889337622,0.9,0.22704509035036313,0.9,1.0000775112246907,1.000000000867484
unit_disk,HMXx[gO,9,8,1.0,0.22475852032998667,0.9,0.2247436661121558,0.9,1.0000660940443298,1.0000000075871665
unit_disk,H@MKIc{,9,1,0.7142857142857143,0.2066108554546906,0.9,0.2614657428270517,0.9,1.2654985734009059,1.2473773070246374
unit_disk,HGadH`e,9,3,0.5,0.22474439660236634,0.9,0.22638038668235794,0.9,1.007279336458324,1.0000183289162685
unit_disk,HGadH`e,9,4,1.0,0.22474439660236634,0.9,0.22474467394944053,0.9,1.0000012340555688,1.0000000000001785
unit_disk,H`QpiKq,9,4,1.0,0.3234477360857433,0.9,0.32344853804275964,0.9,1.0000024794021627,1.0000000000110953
unit_disk,HA^Yjx~,9,0,1.0,0.18295298073252653,0.9,0.18273123087595966,0.9,1.0012135301420773,1.0000037464252982
unit_disk,HB?qa}K,9,0,1.0,0.2256260982474405,0.9,0.2256270966833629,0.9,1.0000044251792242,1.000000000005177
unit_disk,H\hvy?G,9,7,1.0,0.49567128537947536,0.6,0.5510450285533033,0.6,1.1117146480079736,1.1117146480079736
unit_disk,H\hvy?G,9,8,1.0,0.49567128537947536,0.6,0.5510450285533024,0.6,1.1117146480079718,1.1117146480079718
unit_disk,HQOQtAO,9,5,1.0,0.22527801889911103,0.9,0.2252752759466734,0.9,1.0000121760030083,1.000000000075067
unit_disk,HGYSKNc,9,3,1.0,0.2253083934060811,0.9,0.22529278052812263,0.9,1.000069300391792,1.000000007604615
unit_disk,HwBBDOS,9,3,0.8,0.1308209731379577,0.9,0.20059304998260874,0.9,1.5333401454755473,1.5972943816383562
unit_disk,HwBBDOS,9,4,0.8,0.1308209731379577,0.9,0.12108445697789083,0.9,1.0804109495394996,1.082298803675426
unit_disk,H`XGEYA,9,3,0.6666666666666666,0.16515283342791243,0.9,0.22585173603905595,0.9,1.36753170594338,1.411747306158811
unit_disk,H`XGEYA,9,6,1.0,0.16515283342791243,0.9,0.1651454951380451,0.9,1.000044435301497,1.0000000002269451
unit_disk,HovmY]_,9,3,1.0,0.2311655824282255,0.9,0.2310804534693709,0.9,1.0003683953254223,1.000001502574214
unit_disk,HGZZRVG,9,3,0.7272727272727273,0.15644967403931886,0.9,0.24867979829198905,0.9,1.589519440158699,1.6006399418651778
unit_disk,HCecqE[,9,1,1.0,0.39384808697744456,0.62,0.4977005520121107,0.6,1.2636866052382623,1.2636866052382623
unit_disk,HCecqE[,9,2,1.0,0.39384808697744456,0.62,0.4414691218425566,0.6,1.120912190358917,1.120912190358917
unit_disk,HAJ_dYd,9,6,1.0,0.1656948216794838,0.9,0.1656910144637207,0.9,1.000022977804653,1.0000000001509592
unit_disk,HTWST_{,9,1,1.0,0.16581067224673518,0.9,0.16565639879506477,0.9,1.000931285798753,1.0000021694424248
unit_disk,H~sevbY,9,5,1.0,0.32502067027188275,0.9,0.32501014363278635,0.9,1.0000323886478704,1.0000000002235743
unit_disk,HDc|~a@,9,1,1.0,0.5442908194867315,0.6,0.5510450285533024,0.6,1.0124091916026439,1.0124091916026439
unit_disk,IbI?Zp??_,10,8,1.0,0.22474173475280423,0.9,0.22474341012084942,0.9,1.0000074546369726,1.0000000000332046
unit_disk,IbI?Zp??_,10,9,1.0,0.22474173475280423,0.9,0.2247436423730811,0.9,1.000008488055318,1.0000000000339186
unit_disk,IGaIdYdWg,10,3,1.0,0.38802258407904455,0.62,0.4082692201450753,0.62,1.0521790145645395,1.0521790145645395
unit_disk,I?T@IoB_G,10,0,1.0,0.16487949698607451,0.9,0.16487701402948218,0.9,1.0000150594466242,1.0000000001116458
unit_disk,I?T@IoB_G,10,2,1.0,0.16487949698607451,0.9,0.16495626919506634,0.9,1.0004656261718115,1.0000010847191478
unit_disk,I~QtgPG|_,10,7,1.0,0.3615262407525508,0.9,0.3614630125403444,0.9,1.0001749230488675,1.0000002778368233
unit_disk,IATK`DWQG,10,0,1.0,0.22474364428757454,0.9,0.2247448713915876,0.9,1.0000054600165311,1.0000000000242786
unit_disk,IATK`DWQG,10,2,0.5,0.22474364428757454,0.9,0.5361709278958706,0.56,2.385700069941929,53.88385106652773
unit_disk,Ih[k`o@c_,10,8,0.6666666666666666,0.17621422093946393,0.9,0.20564632220867018,0.9,1.167024551777335,1.1892366329455346
unit_disk,IoaG{^l@o,10,3,1.0,0.6317591563069964,0.56,0.639689648732725,0.56,1.0125530312407136,1.0125530312407136
unit_disk,IE`cQHDa_,10,2,1.0,0.22582424367187492,0.9,0.2252917345704395,0.9,1.0023636424232374,1.0000061044647688
unit_disk,IOdAGy\P_,10,2,0.6666666666666666,0.2263361806277624,0.9,0.36070054082822534,0.9,1.5936494988463272,1.6290149397678861
unit_disk,ITQOAqslg,10,6,1.0,0.32275754820613045,0.9,0.32275773798861174,0.9,1.0000005880032314,1.0000000000017897
unit_disk,I@`DrcpKg,10,5,1.0,0.22476609971753625,0.9,0.22476571926107525,0.9,1.0000016926801039,1.0000000000000893
unit_disk,IAPKARYL?,10,2,1.0,0.2252753514260597,0.9,0.22527519458815704,0.9,1.0000006962058248,1.0000000000014282
unit_disk,Imv[B@d~W,10,6,1.0,0.2856709669765687,0.9,0.28568096545383437,0.9,1.0000349999769718,1.0000004997773966
unit_disk,IvvyTYsC?,10,9,1.0,0.22528353708562499,0.9,0.22528399390848897,0.9,1.0000020277685173,1.0000000000047307
unit_disk,I\}WO?Fz_,10,7,1.0,0.20582150906418306,0.9,0.2057458921005244,0.9,1.0003675259947435,1.0000009071095621
unit_disk,I{YFSaPCW,10,5,0.9411764705882353,0.3905077255442979,0.9,0.41421356237309404,0.9,1.0607051673452923,1.0454877979658002
unit_disk,I`Ks@EAIO,10,1,1.0,0.4592931295716176,0.58,0.4542951811556044,0.58,1.0110015439813818,1.0110015439813818
unit_disk,I|OCH?@`_,10,4,0.6470588235294118,0.16310657234979686,0.9,0.1780290485889937,0.9,1.0914891167426057,1.0867479220954226
unit_disk,I|OCH?@`_,10,8,0.5882352941176471,0.16310657234979686,0.9,0.17217386659939038,0.9,1.055591225534112,1.0517287828470816
unit_disk,IgM?J@`B_,10,3,0.75,0.18381838463340294,0.9,0.22529173457044305,0.9,1.225621338255976,1.2268963868048879
unit_disk,IaFEKKgE?,10,2,0.6666666666666666,0.1649286819562228,0.9,0.225303171781996,0.9,1.366064223091278,1.4117430095484977
unit_disk,I`TXExKC?,10,6,0.5555555555555556,0.20651479208511958,0.9,0.21193851828287613,0.9,1.026263136616001,1.0165186110621918
unit_disk,I`TXExKC?,10,9,0.8888888888888888,0.20651479208511958,0.9,0.20648408826556608,0.9,1.0001486982353527,1.0082413497992442
unit_disk,IhpCVRjX?,10,3,1.0,0.22528383257876428,0.9,0.22528358420273875,0.9,1.0000011025038793,1.000000000023029
unit_disk,Iep??SCXG,10,2,1.0,0.22527390053442886,0.9,0.22474354529530594,0.9,1.0023598241205374,1.0000061044283086
unit_disk,Iep??SCXG,10,6,1.0,0.22527390053442886,0.9,0.22527412018712667,0.9,1.0000009750472527,1.0
unit_disk,I`?U@SrA?,10,5,0.8571428571428571,0.1757876306936197,0.9,0.1963029005918786,0.9,1.1167048547005847,1.1072029217377282
unit_disk,I`?U@SrA?,10,9,0.6428571428571429,0.1757876306936197,0.9,0.20206917071120767,0.9,1.1495073340137003,1.1796999753704922
unit_disk,JOF_o`?F_S_,11,7,0.7916666666666666,0.20712527070450726,0.9,0.20838707466837114,0.9,1.0060919846215386,1.005780286334982
unit_disk,JOF_o`?F_S_,11,8,0.5833333333333334,0.20712527070450726,0.9,0.24610211880558452,0.9,1.188180070777955,1.2600099233150863
unit_disk,Jj|F{?FPg?_,11,10,1.0,0.13690864089616284,0.9,0.13686331516186812,0.9,1.0003311751892106,1.000000288927882
unit_disk,JjI?@Dw?pQ?,11,5,0.631578947368421,0.151038481265946,0.9,0.1609874380609959,0.9,1.065870344508642,1.0691260282079234
unit_disk,Jb?IXp^KRb?,11,0,1.0,0.32345429576009366,0.9,0.32345107285751595,0.9,1.000009964111571,1.0000000016900712
unit_disk,J?D?rW`I[u_,11,0,1.0,0.22564409304381883,0.9,0.22564491498390193,0.9,1.000003642639486,1.0000000000305265
unit_disk,JKcCs|D@GG_,11,2,1.0,0.4150230260208936,0.9,0.41501083969511576,0.9,1.0000293638734514,1.0000000002211025
unit_disk,J_jMMMKTtX?,11,3,1.0,0.3249636990496345,0.9,0.32427652317076117,0.9,1.0021191046214328,1.000006060070131
unit_disk,JOS_IoPUoK_,11,0,0.625,0.1671703799151274,0.9,0.17294509655621404,0.9,1.0345438985304602,1.0364472248986734
unit_disk,JIHjeXQSi`_,11,0,1.0,0.22584282869971695,0.9,0.22530442038853948,0.9,1.002389692622315,1.0000061046146347
unit_disk,JJ\|?H~?O?_,11,0,0.5714285714285714,0.21751465203659137,0.9,0.41583829665181327,0.9,1.9117714266984596,2.05109613793297
unit_disk,JJ\|?H~?O?_,11,10,1.0,0.21751465203659137,0.9,0.21750863382358432,0.9,1.0000276688465246,1.0000000002749516
unit_disk,JeBVhFSrml_,11,4,0.8666666666666667,0.23346739585060217,0.9,0.2337694392045675,0.9,1.0012937282007404,1.0006897805750954
unit_disk,J~Bvnf@}^n_,11,4,1.0,0.27708396616385045,0.9,0.27722635537577833,0.9,1.0005138847039734,1.000001798759906
unit_disk,JvBUnn@tto?,11,4,1.0,0.32427567019260906,0.9,0.3242720121246965,0.9,1.0000112808622879,1.000000000074744
unit_disk,JGpjY^N\k??,11,3,1.0,0.2069202706323061,0.9,0.2069546672803675,0.9,1.0001662314086304,1.000000453431481
unit_disk,JGpjY^N\k??,11,10,0.75,0.2069202706323061,0.9,0.32491286412137654,0.9,1.5702321629896827,1.61198723917488
unit_disk,JSe^T]jal~_,11,1,1.0,0.16522216181430593,0.9,0.16521591798916901,0.9,1.000037791910204,1.0000000038191266
unit_disk,JMYAsIT`W_?,11,10,1.0,0.49987120516533956,0.9,0.49999999999999467,0.9,1.000257656038844,1.0000004956760686
unit_disk,J`~?GCwpEW_,11,7,0.5666666666666667,0.22062799822575485,0.9,0.3500027972924187,0.9,1.5863933866375504,1.6229004200545976
unit_disk,JGeW`ID?c??,11,1,0.7,0.14508079669101548,0.9,0.14284047654004084,0.9,1.0156840708267074,1.0235809533379938
unit_disk,JGeW`ID?c??,11,9,0.7,0.14508079669101548,0.9,0.1428404765400444,0.9,1.015684070826682,1.0235809533385913
unit_disk,JGeW`ID?c??,11,10,0.9,0.14508079669101548,0.9,0.16498593101166037,0.9,1.1372003378437303,1.1313301100810889
unit_disk,J@t@sQHqMR_,11,5,1.0,0.32274990005072723,0.9,0.32275064890019944,0.9,1.0000023202159694,1.0000000000079934
unit_disk,JkGRU_ioRT?,11,5,0.7083333333333334,0.22199176626943462,0.9,0.3500027972924169,0.9,1.576647653082833,1.6090648553304376
unit_disk,J`wFOG?P]D?,11,3,0.7333333333333333,0.20683406293372997,0.9,0.20583374441204416,0.9,1.0048598373631261,1.0088102520537727
unit_disk,JOig?@An?b_,11,1,1.0,0.4149986690935421,0.9,0.41499867021885706,0.9,1.000000002711611,1.0000000000001794
unit_disk,JOig?@An?b_,11,6,1.0,0.4149986690935421,0.9,0.41499867021886416,0.9,1.000000002711628,1.0000000000007176
unit_disk,JOig?@An?b_,11,7,1.0,0.4149986690935421,0.9,0.41499483913241164,0.9,1.0000092289367706,1.0000000000743585
unit_disk,JJXoBp|A{g?,11,0,1.0,0.1675247406009177,0.9,0.16727226885403645,0.9,1.0015093461014841,1.000003069569218
unit_disk,JJXoBp|A{g?,11,6,1.0,0.1675247406009177,0.9,0.167281254515931,0.9,1.001455549133053,1.0000030692596196
unit_disk,JTOAV_CQoG_,11,8,1.0,0.2889226816511936,0.9,0.2889141856328017,0.9,1.000029406719415,1.00000000021477
unit_disk,KPMlHo|WHraL,12,1,0.5,0.2247414819467437,0.9,0.2258792765348545,0.9,1.005062681701015,1.0000122251260781
unit_disk,Kut^vtWwvv_G,12,11,1.0,0.4153400618277949,0.9,0.41455689470665646,0.9,1.0018891667974612,1.0000060160373627
unit_disk,K@aASYNQiSrK,12,2,0.8333333333333334,0.19911434783660908,0.9,0.27430516904706614,0.9,1.3776263339503678,1.345293265009684
unit_disk,K?dYlY?O@QtH,12,8,1.0,0.3521980006961929,0.62,0.3682569964076281,0.6,1.0455964987867372,1.0455964987867372
unit_disk,Key[[MF`yo?W,12,2,0.8181818181818182,0.21883054961444515,0.9,0.24838937935772698,0.9,1.1350763400967605,1.110290726068875
unit_disk,KQTGK__cO_}M,12,6,1.0,0.16517292884575951,0.9,0.16517457716593498,0.9,1.0000099793603405,1.0000000000786307
unit_disk,Ke??XJOd??ym,12,2,1.0,0.4148517343081899,0.9,0.41485049786724204,0.9,1.0000029804494732,1.000000000044669
unit_disk,Ke??XJOd??ym,12,4,1.0,0.4148517343081899,0.9,0.4148427211572887,0.9,1.000021726669992,1.0000000001919513
unit_disk,Ke??XJOd??ym,12,10,1.0,0.4148517343081899,0.9,0.4150103787425721,0.9,1.0003824123687146,1.0000007725519002
unit_disk,KCoSSiIHPIcB,12,1,1.0,0.20738099075743044,0.9,0.207404365418153,0.9,1.0001127136129362,1.0000010112290385
unit_disk,KOCI?Eo?sfgY,12,5,1.0,0.22528574299355597,0.9,0.22527767069731297,0.9,1.0000358326514032,1.000000000224219
unit_disk,K_oSOhPab@A?,12,2,1.0,0.15164297270042937,0.9,0.15137331612846516,0.9,1.0017814009685522,1.000003139205227
unit_disk,K_oSOhPab@A?,12,11,1.0,0.15164297270042937,0.9,0.15192136438692572,0.9,1.0018358363829118,1.0000059058581547
unit_disk,KWYg_?zYDWVT,12,7,1.0,0.22973330738992814,0.9,0.22962168982019815,0.9,1.0004860933207895,1.0000008257323554
unit_disk,K~{esVw?oC?I,12,5,1.0,0.26532653918745197,0.9,0.26532755001382213,0.9,1.0000038097446764,1.0000004315885527
unit_disk,K~{esVw?oC?I,12,10,0.9285714285714286,0.26532653918745197,0.9,0.2680096376541714,0.9,1.0101124390908511,1.0071181362111563
unit_disk,KA@PAiGVrKbi,12,0,0.8571428571428571,0.2200038921506291,0.9,0.2579597591456322,0.9,1.172523615941376,1.06368811470984
unit_disk,K?XzXb??C@_A,12,11,0.6666666666666666,0.1649246345993074,0.9,0.2252935403891403,0.9,1.3660393484363458,1.4117430093885948
unit_disk,K`ouUs?NpgaC,12,8,0.5526315789473685,0.2193796090562774,0.9,0.41898839642284447,0.9,1.9098784897340275,2.038980388746268
unit_disk,KOkWwUgnywV},12,1,1.0,0.2259166764252143,0.9,0.22537798955879929,0.9,1.0023901485121487,1.0000061046158346
unit_disk,Ku?L?W_{_OGg,12,8,1.0,0.17643548828150735,0.9,0.17643335856375586,0.9,1.000012070947177,1.0000000000654117
unit_disk,Ku?L?W_{_OGg,12,10,0.8333333333333334,0.17643548828150735,0.9,0.20443279420312344,0.9,1.158682962222122,1.148591106230561
unit_disk,KBa@`h?`PcOi,12,4,0.8620689655172413,0.21446630176724923,0.9,0.21595734988203663,0.9,1.006952365488195,1.0068919798402558
unit_disk,KBa@`h?`PcOi,12,8,0.5517241379310345,0.21446630176724923,0.9,0.3196275089997007,0.9,1.4903390712941853,1.6103171031534649
unit_disk,KKYRWhit?ADS,12,10,0.75,0.2060449193040519,0.9,0.32347270531033434,0.9,1.5699135237253736,1.6119878652248965
unit_disk,KC_uSTaD?U@?,12,11,1.0,0.5524032073316913,0.58,0.5590039408409719,0.56,1.0119491223469983,1.0119491223469983
unit_disk,K?SfGBBH??O@,12,3,1.0,0.32276655337408755,0.9,0.32276855657783265,0.9,1.0000062063547916,1.0000000000256506
unit_disk,K?SfGBBH??O@,12,7,1.0,0.32276655337408755,0.9,0.3227667236545244,0.9,1.0000005275653103,1.0000000000020282
unit_disk,K?SfGBBH??O@,12,10,1.0,0.32276655337408755,0.9,0.3227685565778291,0.9,1.0000062063547805,1.0000000000246962
unit_disk,K_H@UGgPQg?E,12,3,0.8333333333333334,0.09707471570342996,0.9,0.1363021103833546,0.9,1.4040948705919167,1.400479930998785
unit_disk,KeFX@DbGz`c?,12,11,1.0,0.22586221521090977,0.9,0.22584595327076862,0.9,1.0000720045672975,1.0000000076235807
unit_disk,KGCYwEU_BEK@,12,9,1.0,0.32354889560835964,0.9,0.3235489341286595,0.9,1.0000001190555752,1.000000000000358
